,beat,population,crimes,square_mileage,households,85,80-84,75-79,70-74,67-69,65-66,62-64,60-61,55-59,50-54,45-49,40-44,35-39,30-34,25-29,22-24,21,20,18-19,15-17,10-14,5-9,0-4,<=21,22-29,30-39,40-49,50-59,60-64,65,med_income,pop_food_stamps,percent_on_fs,bachelors,high_school,no_high_school,percent_bachelors,percent_high_school,percent_no_high_school,se_35+,se_25-34,se_20-24,se_18-19,se_15-17,se_10-14,se_5-9,se_0-4,total_se,percent_se,percent_se_0-4,percent_se_5-9,percent_se_10-14,percent_se_15-17,percent_se_18-19,percent_se_20-24,percent_se_25-34,youngPop,percent_se_35+,Crime_density,Crime_density_young
211,1833,9690.8319602789,937,0.195546267,6197.0415920944,371.6125486492,422.7199751457,572.423733406,689.9605652747,494.1414952754,297.1788052881,426.8141471731,249.380402765,666.9702532031,569.4235206969,372.6833954933,427.9738160493,714.0543616333,873.0693935691,1077.373802808,688.7994328289,122.6885082779,78.7953545909,206.4767628,44.3088188549,45.269609791,101.6400853882,177.0878579521,776.266997655,1766.1732356369,1587.1237552024,800.6572115426,1236.3937739,676.1945499381,2848.0371230391,93658.2980853272,57.6639282131,0.930507361555588,7083.3885138205,1100.0673358289,42.324366724,86.112210324539,13.3734341423213,0.51453407674574,157.9882310255,370.7469695258,420.9294711889,190.6254722866,44.3088188549,45.269609791,99.6679653728,167.1313391525,1496.667877198,15.4441629297938,94.3776389218661,98.0597025200562,100.0,100.0,92.322966372369,47.2803963887725,19.0083448835861,6275.3223334179,4.62561223025151,0.09668932490426069,0.14931503916702493
212,1834,19692.255180151,1129,0.5576707486,11781.3914037108,189.8276614288,210.4675146885,250.4070791808,672.9683066744,514.9380613871,527.0783988631,821.2207659105,322.0220884704,1692.2351111575,1190.8314104547,1278.4150331916,712.1312332676,1453.6519386575,3810.7220818984,3580.2265453347,1018.8411409662,36.4225107385,76.5225149077,160.0388602105,81.9856430555,305.3210432014,145.8656806944,640.0425869594,1446.1988397674,4599.0676863009,5264.3740205559,1990.5462664592,2883.0665216122,1143.2428543809,2365.6870222227,105395.999483672,54.895046359,0.465947055639877,15079.4203613671,2017.7366862569,129.986146481,87.5325476974193,11.7124948106827,0.754539517712624,204.5187827456,1445.4901006577,509.275091074,132.1775869557,81.9856430555,305.3210432014,124.7329849197,346.9013580044,3150.402590614,15.9981808167379,54.1997306229882,85.5122221525331,100.0,100.0,82.5909324659312,44.9974656076893,19.5575720189905,9836.2665721843,2.07507121690751,0.057332184133891705,0.11477932116974819
213,1911,17767.1586762347,3174,0.8784229968,7902.5888492321,235.5073143732,103.7202536227,278.2821874362,517.9288310084,295.8799631468,251.7604499505,557.6778591727,485.1927202539,852.4367201786,950.6990006665,1099.0181818954,1591.0374253005,1800.4504782398,2590.3958274038,1968.5770897405,549.3919095806,156.591668469,114.1333690015,107.5820900917,174.2454694004,639.3272139196,990.7130150203,1456.6404266615,3639.233252564,2517.9689993211,4390.8463056436,2690.0556071959,1803.1357208451,1042.8705794266,1683.0789995378,73532.6503097226,344.5432585758,4.35987832783784,9560.044434598,3179.1987420534,839.3210367601,70.4055738027806,23.4134175001625,6.18123478422142,378.5444232275,565.9149317442,372.0884139534,107.5197818594,174.2397240929,639.2915107494,966.6920399735,1192.1679220334,4396.4587476337,24.744861166318,81.843665753926,97.575385133473,99.9944155090816,99.9967027507115,99.9420830806997,45.3701652296445,12.413211090069,9019.5605969458,4.32740987636085,0.1786442085557289,0.3519018433198153
214,1912,14146.4839002785,880,0.6949473189,7098.9875602983,71.6920906127,136.3709696797,173.2074155416,229.0451759552,155.3286256425,122.4537270608,209.1085974441,195.1068369917,562.5601731066,665.9880121574,899.9982188182,1080.2256365784,2100.6739244411,2169.5977971795,2377.4402554514,615.2610239235,25.9592159155,79.6647394399,64.7020982198,281.7695503467,454.9465379954,648.1076702396,827.2988466363,2382.4486587932,2992.7012793749,4270.2717216206,1980.2238553966,1228.548185264,404.2154344358,888.0980044925,71427.7328741203,445.0286706583,6.26890337359036,8173.9684852002,2233.1510603163,741.6779284728,73.3171945694656,20.0304626924688,6.65255133882335,155.2995758182,578.5002708177,100.6730319031,53.7687519779,267.8303375035,443.9941999298,648.1066710923,738.8804948874,2987.0533339299,21.1151644110739,89.3124048089274,99.9998458362174,97.5926098671157,95.0529740257424,83.1020221249113,13.9652003851992,12.7225737748771,6601.7361649309,2.05837996531828,0.06220627020843501,0.13329826851831045
215,1913,7965.1636501284,685,0.2394987336,3980.7290402418,29.7607599971,15.2724928887,47.9890177492,98.6626844893,67.2793589102,90.9066288211,310.3735913878,159.9521834072,581.6569013216,483.0167701281,662.2159372926,585.1692911335,695.422588977,1120.1576607867,1216.0185886446,517.9406525593,55.3917173733,36.5482227766,147.8505306888,86.1439075229,121.5734275586,378.370199439,457.5602986336,1283.4383039928,1733.9592412039,1815.5802497637,1247.3852284261,1064.6736714497,470.325774795,349.8709428556,42064.0058101539,822.5634374396,20.6636379699342,3486.1356561054,2116.6002131643,561.1185866673,56.558361938543,34.339295066068,9.10347480586206,166.9572355368,250.7336755657,218.3050140659,103.1359504914,78.7630091715,121.5734275586,378.370199439,250.6221592472,1568.4606710761,19.691505912133,54.7735806615273,100.0,100.0,91.4318974334454,69.7569024682661,35.794714026913,10.7326523684477,3827.608444145,4.03516635368055,0.08599948853391828,0.178962924237412
216,1914,10815.5378298579,932,0.4545499289,5176.8808707231,198.155979501,150.8055467737,176.7470730511,319.8578862575,243.1056398747,131.7328621424,316.5219792034,345.0168995657,852.1368953611,755.2135220174,878.0492290037,811.7160184488,725.178575704,1082.028236416,1412.9020814591,609.1307534711,51.2733772662,89.9040954629,72.406014582,210.4918646615,336.7967011773,497.6656892476,548.6883483897,1807.2260907872,2022.0328349302,1807.20681212,1689.7652474525,1607.3504173785,661.5388787691,1220.4049876004,35360.7399148327,1724.2219353469,33.3061930224804,3891.9166779227,3275.3473442504,1231.9044026046,46.3368593270629,38.9960324687131,14.6669586560487,289.8646745451,388.3843693089,325.8194696679,63.3115509421,179.0453067185,336.7967011773,448.9361187649,381.8537679364,2414.0119590611,22.319851282817,69.5939268725263,90.20837250075,100.0,85.060440224818,87.4396295771804,43.4247497615685,15.5669425525151,5904.2506677245,5.90201030760308,0.08617232121615584,0.15785237660974735
217,1915,11336.4625068799,1064,0.6780566637,6850.8403866764,439.8725494344,232.7463927278,254.4174889503,327.212644458,189.6547659003,141.6515344744,521.7929849038,201.4081669238,995.2334462987,385.9644883409,688.4989747062,663.663733952,876.8740079276,1545.3627332216,2105.3511342667,810.9983922489,86.6098053538,48.9010316481,122.3280606652,41.6206984145,211.4522712197,138.5019813577,306.2642447986,955.6780934576,2916.3495265156,2422.2367411492,1352.1627086582,1381.1979346396,723.2011518276,1585.5553759452,53025.4456337825,834.8188092468,12.1856409159724,6983.2514113355,2034.2222526965,552.2313824572,72.9718657855555,21.256716171038,5.77057189403581,259.5597377305,696.0679119094,279.9923173108,122.3278445332,27.1023343942,190.5616582277,138.5019813577,0.0140765899,1714.1278620534,15.120482787405,0.0045962237313261,100.0,90.1204121045857,65.1174425865905,99.9998233177254,29.5815728635235,19.0666246979333,5919.0721536851,4.79123195502111,0.09385643884538736,0.17975790332908415
218,1921,13317.1122464323,922,0.8777149645,5151.9059311125,237.6977830141,152.7340132054,135.5929994384,223.8485389637,170.7150822586,204.5419054531,102.7098419637,124.407154158,498.7639407095,849.2597897914,906.4439151364,1046.4563480463,1617.4665214599,1653.0936187776,1412.2216126248,271.7554872716,40.4393003548,52.6539462182,131.318604851,269.855349789,736.9023834497,1123.7023230029,1354.6028698312,3709.4747774968,1683.9770998964,3270.5601402375,1952.9002631827,1348.0237305009,227.1169961217,1125.1303223333,104182.775634569,138.1873140618,2.68225615742095,6844.4306027924,1896.3242234529,595.1982810325,73.3131654431277,20.3122128919085,6.37538351707419,185.2862349552,307.8574248192,145.628758077,131.295513731,256.9261606872,725.0922177728,1112.7610180277,1088.4757832155,3953.3231112856,29.6860388208015,80.3538666170948,99.026316422844,98.397322909771,95.2088446229029,99.9824159569574,39.9148317009174,10.0432549861553,6270.5667502615,2.62946198326382,0.0692342290834867,0.14703615107223764
219,1922,18262.5555812763,490,0.7509091026,7932.8402844309,102.473349035,128.3566746528,87.5714213734,287.6286105819,136.3296463683,147.2456306856,236.8598376129,63.7193747844,612.9306814528,704.5144603538,1066.6200486045,1362.389804201,2125.5686356267,3107.6740315326,3167.9115560503,1006.1543247295,226.7459751015,120.4981326642,48.7558472289,305.5074232949,642.7670510968,944.2921069878,1629.9939235375,3918.5604599116,4174.0658807798,5233.2426671593,2429.0098528055,1317.4451418066,300.5792123973,889.605332697,110955.976461977,219.9712969769,2.7729197751355,11232.1924548839,1781.1995406863,324.4017244497,84.2129743947573,13.354481942352,2.43219070759593,94.543472429,551.2143416605,581.1334867504,48.7557516416,288.593462328,636.7990652258,942.3005835982,1207.6499143969,4350.9900780304,23.8246507103927,74.0892280000648,99.789098799528,99.0715165220718,94.4636497586596,99.9998039470024,42.9388325564254,8.7834726172989,7062.2552090523,0.844115508397092,0.02683085605512806,0.0693829358321581
220,1923,9826.713996618,853,0.3732759904,4885.2143199054,48.8124015764,46.8364098904,139.4210985106,191.1718051721,95.5717710637,167.2728768293,95.664192654,112.5086214386,202.1844301395,229.0447069665,526.7467794544,428.2929964216,752.9122622588,1411.1742957712,2374.0246452649,1621.7495783277,289.9680203679,106.6184386266,100.5488249281,43.8208266301,103.5560581638,236.9658569144,501.8458878104,1383.3239134413,3995.7742235926,2164.08655803,955.039775876,431.229137106,208.1728140926,689.0863630425,75698.6687573236,324.0927700728,6.63415663775987,5185.3227086971,1387.3260442014,248.990509086,76.0128403865791,20.337132149008,3.6500092449757697,44.839779326,462.101537768,744.8405241666,94.569572184,43.8208266301,103.5521596344,191.1662299076,342.5685527303,2027.459182347,20.6321175424947,68.2617036526808,80.6724784729876,99.9962353439585,100.0,94.0533837681588,36.9036924671279,12.2081175908158,3036.4415638129,0.660353170947464,0.08680419520641099,0.2809209339529909
221,1924,11820.043949034,909,0.376986352,5410.5137869767,26.8603436893,54.7610095931,47.8204080183,163.2957967207,104.4980502821,51.7618147809,183.1363518081,87.5637654929,335.5529985613,402.1377089479,567.4845270966,597.2538401024,1044.2637303049,1967.8693025837,3121.9169666516,1440.2527721514,234.768405314,72.5723000016,60.6813916034,83.6017874089,161.2452374716,222.0763393662,788.6397991284,1623.5852602941,4562.169738803,3012.1330328886,1164.738367199,737.6907075092,270.700117301,448.9974230844,107869.890496728,173.9740003897,3.21548021573222,7302.9441456526,1333.8036174816,119.4288244574,83.4030653826594,15.2326661819902,1.36393348437756,108.5105347716,548.4170234254,706.5578898564,46.7619829194,83.601160998,161.2452374716,216.105026845,701.1238875381,2572.3227438255,21.7623788449257,88.9029298689944,97.3111442046271,100.0,99.999250720685,77.0614873584737,40.430334569599104,10.7748536857088,3666.4196473532,1.33082578687408,0.07690326735834925,0.24792579339798432
222,1925,24320.4574417482,1353,0.4291084221,15017.2524583519,336.4533880584,335.2543256503,456.3692434927,585.2949699388,449.0608480231,317.6670750089,644.7690389185,425.1272024185,1200.0580086166,1395.2946713774,1356.2893232985,1037.6380261858,2105.8037761225,3443.2171431711,5759.0432633988,2259.9921149102,308.5828674213,117.3981641435,103.4808171315,163.4201816621,419.1051961635,492.671505824,608.4483970407,2213.1071293866,8019.035378309,5549.0209192936,2393.9273494843,2595.352679994,1069.896241337,2480.0998501722,67345.9098507052,462.3050471196,3.07849287612187,16084.3304074854,3389.1156108651,373.8942853268,81.0401578258954,17.0759028841445,1.88384913300356,376.8878544248,1495.9844064435,1028.0961930955,83.5562420354,153.0625973556,419.1051961635,492.666671656,451.936663759,4501.2958249333,18.5082695739367,74.2769092592037,99.9990187847394,100.0,93.661991927095,80.7456341683305,38.2764881489879,16.2567058564812,10645.0977908815,2.75596301703783,0.055632177282876956,0.1271007581686068
223,1931,12803.2557409647,1311,0.7620265714,5157.1974470195,47.3009805977,98.2062842924,86.1766847622,158.4324411645,154.236006985,65.5383580264,133.1035392803,176.3683068384,441.5923766715,499.5784429126,782.4441658871,1207.9168095357,1410.5907141455,1980.7023234079,1747.5682202009,670.9957606157,57.3171309449,74.1552804725,102.8114222773,250.4586713811,503.8463401711,722.0826946676,1431.935004791,3142.6065447055,2418.5639808166,3391.2930375534,1990.3609754228,941.1708195841,309.4718461187,609.8907558282,120103.955738905,256.6527532014,4.97659350525211,6940.7593947527,1549.9969664798,498.9993390094,77.2083089124766,17.2420102462921,5.55081842233088,164.6277954965,438.0438399518,203.0627222434,97.4468134691,246.4761208067,500.2779779859,716.9578664448,1214.1073280788,3581.000464477,27.9694519654044,84.7878796186009,99.2902712860112,99.2917757060638,98.4098971089964,94.7820887121562,25.3047696245608,11.7492503515529,5261.3828920347,2.18285031840409,0.10239583013290796,0.24917403407091812
224,1932,12678.3754651286,744,0.4981619954,5260.9663166938,175.8245881224,142.1022982733,151.5094044132,163.4442859096,179.6710084301,108.0013558073,340.675674792,186.6135132382,439.3595199804,529.595931188,686.8543006054,634.3323042076,1036.1158222597,1855.2204253803,1924.3165699351,1180.3489242943,206.7852281358,154.4501853614,218.3153092579,272.73490038,431.1405024753,431.3488032515,1229.6812500742,2944.4561789361,3104.6654942294,2891.33624764,1321.186604813,968.9554511684,527.2891880302,920.5529409559,123826.986485313,288.2937853502,5.4798637359719,6887.9543129231,1266.6290198868,399.0536682417,80.5272420930262,14.8081908056662,4.66534618127748,65.0820426205,304.6324868711,538.6957728433,191.7139976345,272.7346866551,431.1405024753,421.9288775357,979.3271877852,3205.2555544207,25.281279634261,79.6407351682484,97.8161697343791,100.0,99.999921636395,87.8151872565312,34.9442946219241,8.06004775846039,4774.0333665828,0.823370772786687,0.058682597155001785,0.15584306662115915
225,1933,10749.6536308287,536,0.3751277672,4984.5390981962,36.8534431969,25.501470149,29.4409534235,87.1504345644,37.4318044636,75.671898328,123.5615323584,144.2557769316,249.1323227309,431.3620904264,564.01556419,447.4118396528,876.7022182001,1856.1825096298,3047.2269013684,1035.9204441442,151.9063451246,106.4616102411,50.9890962892,59.0802350063,272.9932339966,292.549798977,747.8559873127,1681.8363069475,4083.1473455126,2732.8847278299,1011.4274038428,680.4944131573,267.81730929,292.0500041254,114240.079244603,67.7787355166,1.35977939346745,7159.5848120269,745.0634032754,127.2525751558,89.139401553937,9.276306885302,1.58434025064284,95.9651758582,561.639547572,417.0019821678,50.8746779583,59.079694677,272.9932339966,282.0635860977,517.268331319,2256.8862296466,20.994966974323,69.1668369437972,96.4155802137043,100.0,99.9990854313631,99.7756023557448,32.2186293507462,11.4540618678966,3128.4874687388,1.25919280353132,0.04986207169157685,0.17132879877446971
226,1934,19672.5849902128,804,0.4369852814,12302.9859103764,453.6940714953,555.1044124103,430.3169177403,485.3151624297,477.8530597685,313.3268477852,538.7754912411,301.7703310541,864.7810180061,845.4711237268,639.4682688908,1030.3318356526,1322.9778960193,2481.3369526432,5042.0130831249,2181.9634233185,339.5959523601,117.8040722839,72.5857735894,83.4779471745,300.6858531432,272.6045592016,521.2935771366,1708.0477348893,7223.9765064434,3804.3148486625,1669.8001045434,1710.2521417329,840.5458222952,2715.6104716293,70989.232192907,258.0622012413,2.09755748012073,12934.9467446705,2600.134500135,247.4552272638,81.9571438876473,16.4747177983243,1.56790159765952,325.8329339103,1528.1344671762,825.7880519692,72.5857735894,83.4779471745,300.6858531432,268.6969987434,398.2580055499,3803.4600312561,19.3338091214161,76.3980265664275,98.5665828665359,100.0,100.0,100.0,31.287394413478,20.311888452764,8259.2237962369,2.85483766239062,0.04086905713712731,0.09734570945593236
227,1935,16008.772434458,1015,0.5857197206,9482.9960030086,144.9226761387,134.1833337438,314.5519207366,484.4453773828,338.0753488754,221.0865806386,355.6814948296,153.1590821195,559.8551105237,358.1978271634,712.0036392389,793.2803883452,1136.3616759526,2380.9449884334,3885.4889299855,2203.5756537467,263.0333949323,141.5938695778,99.9465177248,137.0589072573,294.0492867432,298.107530547,599.1050409429,1832.8945477253,6089.0645837322,3517.306664386,1505.2840275841,918.0529376871,508.8405769491,1637.2652375159,74101.1958309434,220.9196522431,2.32963983294953,10038.0334787084,1696.79976806,237.4051211962,83.8438028322713,14.1727107705733,1.98295295738612,58.8102282361,794.2524648698,962.9348523371,89.8382382074,137.0589072573,294.0492867432,298.0869713671,497.7462257725,3132.7771747905,19.5691280366218,83.081628722256,99.9931034349041,100.0,100.0,89.8863114518578,36.9194760728464,12.6747122080911,5705.8683145671,0.570812147252349,0.06340273772742677,0.1778870355995952
228,2011,16480.5296432113,1082,0.904838048,6544.1671232387,379.5089460963,338.2119692749,298.5334628147,494.0272755858,513.3830722627,342.1785146834,494.4549173165,358.3318052343,949.9375301158,1285.5930558784,1231.669119369,1136.1018763265,1459.0846929202,1388.8811177503,1598.8686256722,614.6051411018,212.4771873714,151.8209613471,244.3873193991,450.1135527941,936.8693391062,789.9388915271,811.6459627318,3597.2532142768,2213.473766774,2847.9658106705,2367.7709956955,2235.5305859942,852.7867225508,2365.8432407178,56915.637036186,894.6613976114,13.6711269862655,5774.8663796419,4324.7515296021,2169.1480680878,47.0700228587023,35.2503659780266,17.6803829624079,355.2474286041,443.4356983781,527.024889365,244.3706671168,447.380418309,895.0577958893,712.6015086425,366.6494817866,3991.7678880914,24.2211140934764,45.173573038243,90.2097005585973,95.5370998418211,99.3927900041814,99.9931861103347,53.8382999470507,14.8417952124109,9280.9215444102,4.93426063931531,0.06565322980658575,0.11658325036177869
229,2012,9606.4348840963,967,1.0599175458,4410.7495695177,158.9825165203,121.3509093738,207.8249789591,236.935692584,132.8403667969,252.315462191,337.9595373604,219.4506941066,509.2254532711,764.1699848189,751.3893449995,661.9820306572,1021.2143265373,1137.221223959,982.5424387003,321.6519134031,61.7935817628,91.0162338722,142.707404099,169.477419873,285.2373780821,275.8243976154,763.3949301506,1789.4513454551,1304.1943521034,2158.4355504963,1413.3713756567,1273.39543809,557.410231467,1110.2499264251,66148.8104843951,617.8048848336,14.0068003203627,4626.9938809441,2138.0550042456,730.3560756508,61.7316766260775,28.5251555387675,9.74414625220268,156.6603339765,215.4461546776,125.6659660263,81.6913084433,151.5535333855,262.2799452169,240.8488426071,548.2361544099,1782.3822387431,18.554044869381,71.8155351518703,87.3196296953148,91.9514640684321,89.4240268108097,57.2439173419681,26.4860068442336,10.1636875125653,5375.5679625788,3.7027951217220094,0.10066169309083575,0.17988796844010227
230,2013,10683.3597955056,500,0.4600848352,4850.4647475845,105.562623271,85.590621181,68.7682582228,338.6752405256,334.7619321231,228.2202322703,305.1917786994,182.2332748234,595.8825338334,831.15335473,717.2610747086,937.5769806404,1006.8049076521,1556.9281829975,1212.4905104254,358.5719779172,104.5697422202,26.8710259333,105.9293116576,147.5179797532,298.359662318,642.5508886582,491.8748401926,1817.6734507331,1571.0624883426,2563.7330906496,1654.838055349,1427.0358885634,487.4250535228,1161.5789075938,74497.6647562778,188.1734528501,3.87949325770915,5814.2164214856,1853.7268289841,839.1582556311,68.3453421543086,21.7903127787541,9.86419389047545,145.5203470733,292.3354197208,283.4304335249,103.941700866,147.4883962245,298.359662318,642.5453050011,291.87818753,2205.4994522586,20.644249510219,59.3399303399441,99.9991310171383,100.0,99.9799458149105,98.1236441920584,57.8414410232517,10.5558404879359,5737.6956734324,2.94238232685115,0.04680175614887985,0.08714299754781005
231,2022,9344.0274868207,594,0.1735428016,5153.7211572431,250.981206631,122.2834294602,218.6619938524,317.5055448237,317.9604565371,249.5379552072,353.5307810444,158.2729954705,697.2973162764,595.6355201013,708.5992690039,507.0201645951,637.9013628933,1130.2437396117,1331.8104629056,387.1787871581,45.6903204789,39.7383083958,112.7233761836,197.8663969317,282.3093957322,307.1469270072,374.178240866,1359.6529655954,1718.9892500637,1768.145102505,1215.619433599,1292.9328363777,511.8037765149,1476.9305865116,33768.2637903963,979.8100898103,19.0117016407313,4227.1902738666,2729.9457040221,640.1062204622,55.6414553716329,35.9335970742537,8.42555915193613,182.9734216772,570.0121219821,209.6655371897,95.4883101069,197.8663969317,282.3093957322,298.185238958,205.7328712435,2042.2332938213,21.8560283207832,54.9825855098765,97.0822797621576,100.0,100.0,84.7102999748445,44.3635732485308,23.1518916764423,5135.1415315499,4.34731241524998,0.06357001847841398,0.11567354012552748
232,2023,9526.7225207376,531,0.2608894787,6056.7138828562,391.7615614962,394.4116944358,398.5311516775,401.2264027411,193.2285771748,178.1628606306,260.0111392898,196.7262089991,791.4179576006,701.4733540761,666.6419466107,626.6857123109,852.0173264385,1027.2199208391,1221.3231689177,352.9167173291,42.8225214179,26.8921268496,13.9545743894,95.0987284886,188.8280895076,192.9726274092,312.4100468869,872.9787149492,1574.2398862468,1879.2372472776,1293.3276589216,1492.8913116767,456.7373482889,1957.322248156,39691.9574522352,909.378152123,15.0143818861419,4892.4711867605,2634.9374044154,773.4303829278,58.9395627040893,31.7430706161651,9.3175098660121,231.7186927269,586.6421943777,214.4209507495,13.9517205313,95.0987284886,188.8280895076,147.2000472205,146.2837751651,1624.1441987672,17.048299614393,46.8242864218955,76.2802731127048,100.0,100.0,99.9795489420146,50.734746212415295,26.089880022764,6052.2839987025,6.66924141144896,0.05573795172937269,0.08773547310632429
233,2024,11464.9792528412,679,0.3138489332,5945.3394626275,360.0638939236,263.5580567527,393.4547123889,581.7764454299,224.5211705563,192.2256840744,765.9981622736,282.780590116,517.9891146565,810.320368679,804.2737297291,753.7248429512,1036.5915622506,880.53126805,1310.6538928909,526.6248516822,107.7190787959,103.9065103765,122.7297396552,95.8188094602,620.5774508138,388.9161960942,320.2151431922,1759.882928388,1837.2787445731,1917.1228303006,1557.9985726803,1328.3094833355,1048.7787523896,2015.5999631258,35895.0926118519,1649.6802595451,27.7474527722936,4580.2664468244,3408.3302667451,1189.8667517044,49.9022790495377,37.133963719953904,12.9636699883448,159.3100682308,444.7372471075,361.0011690583,103.7445218665,95.8188094602,600.5367386084,388.9161960942,287.3148450381,2441.379595464,21.2942347441142,89.725564560714,100.0,96.770634804871,100.0,84.5308742265424,48.8995534686582,20.2966529271551,6987.2863118301,3.55786049489196,0.05922383155047867,0.0971764959524261
234,2031,9691.1227318562,651,0.4940023056,4026.8971357126,104.6713641403,61.0347839114,170.1744568972,235.4034085422,219.8394672537,102.3368049638,256.5323557521,216.2353765621,651.0901409904,472.1510167401,563.9913945745,639.3549884051,1051.5560381227,1490.3532228039,1109.4073861147,379.5269460399,44.0674882832,66.0635966209,107.5673476437,314.8360760329,269.5983372894,353.2307835467,812.0095025752,1967.373131992,1488.9343321546,2541.9092609266,1203.3463829796,1123.2411577305,472.7677323142,893.4602857086,70336.8077412498,201.8042810402,5.01140888975026,4688.4966501783,1875.6811847067,779.9543239489,63.8392498590289,25.5395468399912,10.6199711080758,233.0194359252,361.7674888861,303.9651423901,95.070513805,311.4958513457,269.5983372894,301.1973266591,490.5229406861,2366.6370369867,24.4206693328442,60.4085222070012,85.2692745617623,100.0,98.9390591036172,88.3823166486416,62.0770258386435,13.9154154288299,4744.4620449057,4.71064119153989,0.06717487932126416,0.13721260573661923
235,2032,9426.0871587078,564,0.4180726494,4714.7231784047,138.3815600273,110.2268509584,94.0773435059,38.2863118124,86.7343014706,104.744676605,141.7533950242,45.2715943576,433.6675288022,490.1587977207,676.0045890312,755.2419727807,993.9563654307,1717.3588187682,1574.2598600383,377.5013652801,147.3027262293,0.0072872265,25.534296782,73.3168519593,256.83009997,512.9457636034,632.4972525878,1648.4342783583,1951.7612253184,2711.3151841989,1431.2465618119,923.8263265229,187.0249893818,572.4510443796,70510.3227190866,227.207273533,4.81910103595688,5669.2140859326,1505.8157400063,225.0941087997,76.6094325824008,20.3484447168401,3.04175000121723,136.6961474835,367.9831476887,205.8033181779,25.0784752487,73.3168519593,256.8279729075,508.9605074955,404.4949650937,1979.1613860548,20.996637870322,63.9520509280869,99.2230648168524,99.9991718017085,100.0,98.2148655308913,39.2147210438945,11.1793978463546,4108.5328362629,2.57065822358445,0.059833947056067475,0.13727528109840093
236,2033,6383.3815258922,436,0.2644568722,3161.5187388612,141.9975546945,128.8703119722,80.7375159015,171.0218901348,102.4362154886,85.7187241044,127.0530016016,179.1102219933,406.8216129936,447.4648805247,797.2082418485,539.907062921,588.3775205755,824.7758429715,654.0419729349,296.6862098389,53.7846081359,68.3478067723,0.0185545576,38.059831404,278.5992404514,166.3581644643,205.9486153769,811.1168211624,950.7281827738,1413.153363547,1337.1153047695,854.2864935183,306.1632235949,710.782212296,54078.3233981592,436.2618663986,13.7991232199922,3049.7022356923,1548.3800925937,677.4602274352,57.8079207549611,29.3499583807391,12.8414396277353,62.6730937077,342.7986417737,159.7640447812,0.0146166492,38.059831404,254.8581546437,155.4097628142,92.4366302152,1106.0147759889,17.3264714243179,44.8833462881189,93.4187770793483,91.4784097152478,100.0,78.7765977238929,38.1463562843396,23.1805864175089,3796.7606789845,2.42297180054918,0.06830235639707602,0.11483473330655507
237,2211,22977.4546503661,529,3.3376914964,8056.1803337095,369.9700703173,344.1560496415,385.7348508011,673.986028227,446.1211874026,278.651234645,837.5482298681,596.3676177589,1491.5926591862,1889.0805875948,1528.8945534756,1742.5759506621,1671.0075762124,1345.9115680092,1386.2976769501,775.301124104,297.4212644277,412.4059898513,701.781031962,1087.8360083379,1589.1858506527,1356.8754022226,1768.7233688513,7214.2289163055,2161.5988010541,3016.9191442216,3271.4705041377,3380.673246781,1433.915847627,2498.6194210345,92322.0078753939,275.3209573963,3.41751234445775,7114.3980785499,7306.0448634906,567.4528181916,47.4675331221225,48.7462077213621,3.7860666700620897,324.1608311534,388.5465221201,925.0570568117,665.1270763789,1071.9778933772,1535.6555214346,1305.3485064383,1287.1312733929,7503.0046811071,32.65376777052,72.7717683873216,96.2025329886667,96.6315878538615,98.5422329432789,94.7770096492029,62.2880196942232,14.2209650610376,12255.7153649973,3.02339781378343,0.023022567471004514,0.043163535072855905
238,2212,18827.9905089637,668,2.5976071183,7156.1829185217,550.0776720056,327.8865455373,470.064695163,756.2571284149,504.5433698965,491.5804901908,943.3075228623,387.0791651997,1395.5984804658,1669.0042032763,1327.1677377142,1241.0521727699,1176.2819135478,872.9931678757,888.5400367046,547.4328521878,224.6705773999,334.3740468562,407.1850040404,795.9001426148,1259.2413976639,1102.1352591692,1155.5324399695,5279.0388677139,1435.9728888924,2049.2750814235,2568.2199104841,3064.6026837421,1330.386688062,3100.4099012081,76052.0553089801,642.3863354565,8.97666175907647,7124.874238902,5126.6608130448,749.8992608264,54.8003225968958,39.4312456584518,5.76778200295553,291.6826606335,330.0662815039,589.4210767824,350.3893700943,769.1596932355,1245.2610214957,1062.3732773179,958.4971980405,5596.8505791037,29.7262237116549,82.9485321992171,96.392277488584,98.8897779096101,96.6402255826405,86.0516390872624,53.270047455167,18.73744307775,11239.9855844817,3.8439967229385,0.03547909160470291,0.059430681203209296
